,Actual,Predicted
13289,1.149,1.2142531806367671
3934,2.584,2.202616014060247
3263,1.063,1.2348068607542544
5194,0.989,1.4414398294521433
10341,2.42,2.3351032035353754
7836,1.461,1.6576639531803252
9889,1.546,2.0595675706168706
19422,1.975,1.7027034291304375
9338,2.896,2.7278202300842906
15364,3.257,2.3302486598322716
2992,0.533,1.039657608353096
9605,0.878,1.2387340971820393
6418,1.783,1.6521168117295346
1397,1.971,2.6177991602477206
7792,1.234,1.8992516600634417
6757,2.929,2.7632038138818373
7613,1.098,1.838296032555128
5098,1.242,2.15841016768605
3068,0.573,1.1083567715098965
18517,4.047,3.2695995450953035
10436,1.875,1.8196353911685108
2512,0.637,0.5783521167374843
9240,1.012,1.6356807783859892
15682,5.0,3.1742720967989513
20610,0.455,0.4212967782215671
8310,4.635,3.131821672461932
14960,1.813,2.7010587523185094
6377,3.074,2.004137089972069
17183,3.718,4.271496950791921
2495,0.56,1.2751708735251839
11648,2.893,2.269718042342525
13194,1.282,1.52070189350502
19305,2.714,2.6073969295477823
7811,1.821,2.5425234365602165
17704,2.194,2.9045738602770683
2085,0.784,1.2055366426534633
12162,0.961,0.9628100814992493
17039,3.947,3.4809716212266153
8138,2.225,2.610376054398813
3100,0.875,1.226547982745437
14229,1.375,2.116211437593634
10282,2.461,2.013032991375141
3686,1.757,2.2546000864676046
6138,1.641,1.8012119041664647
12030,1.328,1.6312315616885371
19962,1.292,0.9962622879101843
8492,2.241,2.1253980606431995
12596,1.039,1.129251427446583
14002,1.128,0.9875878414139478
8825,2.438,1.6490520602156593
13488,0.886,1.107756584970332
14923,1.861,2.862913113803444
14000,1.861,0.9287916424617109
19405,1.609,1.501119831675524
6602,1.492,1.5071357953016502
18781,0.764,0.20671788331431884
16936,5.00001,3.1666028044584635
13054,0.956,0.9908813146722153
16934,2.375,2.402276867571821
8801,4.183,3.3048531304923614
714,1.975,2.4128303819580452
2678,0.664,0.7135147538886031
8678,2.69,3.4289040008755833
4021,2.19,2.085501451878713
13381,1.569,2.0111852957129983
15103,1.342,2.1623841985708125
14497,2.042,1.9074168749225748
8262,2.188,2.2898402367231725
11698,1.818,2.4940136122901393
6892,1.685,1.9993201059108898
6,2.992,2.3871024494796558
7220,1.66,1.527885707781678
14932,1.935,1.938744675928909
15819,2.125,1.7384775307848557
18473,3.862,2.5667506365139374
6863,2.684,2.15730093277633
8365,1.281,2.062838459878364
17475,2.712,3.0380010599817524
12862,0.884,1.4760411932413788
16316,1.015,1.0678711748381389
4068,4.955,2.8218775556404125
6237,1.673,1.300825554958685
11833,1.413,0.42752601625100084
5277,5.00001,4.950590595114903
20451,3.213,3.202299784631471
13671,0.821,0.9308219394685509
7277,0.929,1.3974530787985273
10228,1.68,2.0605634573469374
18943,1.35,1.7708808266338778
20166,2.431,2.2074212933190864
13966,1.571,2.1499485273307855
1023,0.979,0.43834042850463817
5598,1.777,2.1859202207446273
16445,1.318,1.3232087473832124
5332,2.688,2.230216299761473
17299,3.143,1.6913872564508097
19138,1.836,2.4512357313875768
12428,1.0,0.6611770568162072
20397,2.322,2.6182467486113694
13745,1.381,1.698362273181985
6527,1.625,1.6382729337611224
4028,4.573,2.856193982873698
12022,1.392,1.8300719966125385
5885,2.445,2.291616273356148
3242,0.616,1.0010999672936904
8454,2.37,2.0250109993347465
16533,1.125,0.8948644177461986
13728,1.223,1.1162753940554566
6451,5.00001,2.6203797133746676
12146,1.101,1.029337289352604
9376,3.009,2.980087196202412
13334,1.675,1.4421722717746448
3848,2.464,2.2620686877722207
18392,2.793,3.6715892582689804
10445,4.14,2.360628252512626
2111,0.587,0.9278336130120053
11583,2.949,3.29921488992062
5532,3.652,2.7420816509557824
18176,3.683,3.5652418292931287
3926,2.392,1.663447276483744
10898,1.214,1.9198003855739998
10407,2.15,2.384850786204815
11942,1.139,1.950181877647708
6864,2.364,2.1865604517412507
14046,1.717,1.8884487201493272
558,2.485,2.583177045688309
18703,0.582,0.4180749329861868
19995,0.678,0.3132821329195963
9656,0.757,1.151965999782469
6095,1.78,2.0212659103008335
2727,0.604,0.379609398692061
11524,2.261,2.876680989719709
7873,1.795,2.3361029736812498
17354,1.582,2.961799382677505
15186,2.786,2.475220687927248
16953,4.808,3.2859272295470348
6846,1.923,1.4507552132763522
20525,1.417,1.4279245232728783
17797,3.308,2.9736503846244275
14305,1.0,1.518675305753753
7567,1.032,1.689744792750993
19851,0.535,0.794471254533903
4165,1.857,1.7143154389381223
10810,1.929,1.6965744441893378
10184,2.56,2.872461994007672
6134,1.385,1.5228212126697613
13901,0.696,0.8227999673649933
5048,2.468,2.4705699374940693
1470,2.659,3.0074368697911567
8213,1.625,1.1738140348459254
15726,3.227,2.8221469068180127
17119,1.489,2.495018462358381
6407,4.29,3.645814984946931
18321,5.00001,4.098583078430998
13241,2.541,2.4605651943062625
15843,3.281,2.397671482402515
4401,1.691,2.0116421005223444
7721,2.554,2.605633534366966
20519,0.764,0.9623017607755031
15115,1.514,2.6180298366983976
6335,3.111,2.7950849843784766
9331,1.875,1.987580997289136
6815,2.132,1.9799782546790468
4824,2.083,1.7292117913055094
7100,2.028,2.8462619688622652
2252,0.901,1.5476593281955573
14105,0.924,1.05321733569928
11782,1.365,0.16358032785228005
1869,0.922,0.187561737056555
20099,0.794,0.4985551954740046
14129,0.955,1.340933626024622
10843,2.492,2.397626949082131
13300,1.117,1.952817787689341
4821,1.906,1.6091697727278031
9868,1.918,2.554352748479424
8760,5.00001,3.0150879260070482
3023,0.508,1.828306436629532
16562,1.635,1.3979331114151776
15834,3.689,2.831238536372666
1199,0.57,0.5093150946135623
19392,0.75,1.2219656532228242
9162,2.29,2.485734460948798
1277,3.409,2.907387246317562
17092,2.766,2.5155528860162235
19455,1.884,2.007120190281846
16289,0.739,0.977546755950442
715,1.5,2.205998945878598
1670,1.471,1.8805835439931542
11188,1.863,1.6046017434110738
8503,2.349,2.7485494284778085
14100,1.225,1.3757346078863293
9349,3.989,2.884902306846797
361,2.5,3.3927974013114053
13328,1.136,1.6400343918102394
3975,2.448,2.6349629456764987
5871,2.25,1.4849435042198351
6955,1.869,2.871682376612007
8703,3.097,3.2700548433850685
13098,1.306,1.466732402099801
16844,3.423,2.864017334224762
19544,0.65,1.0713152182220327
10281,2.789,1.9063584006256278
4842,1.688,1.056515120273751
17215,4.184,3.2861105817153344
13531,1.09,1.7205290925167063
3458,1.601,1.7074831894445524
17036,3.45,3.0248530200148664
5412,4.188,2.8283965407202345
8019,2.091,2.0297519400238073
1157,0.975,0.5204294955331434
10166,5.00001,4.4134862616556845
12821,1.086,0.7537723960192579
6301,1.333,1.873058825122186
20035,0.509,0.8805065791261129
18184,3.116,2.8814713371127496
8618,3.655,3.1691380284271347
460,1.75,1.6454062854523244
7955,1.703,1.493850499500411
20187,2.795,2.7161487445181933
12154,1.259,1.6220435938650226
13384,1.557,2.098148612403051
14258,0.833,1.494446061083245
291,1.563,2.875281744661841
6003,2.148,2.702793823572925
19824,1.103,1.2061251438671903
9463,1.65,1.7418823126262524
16005,3.495,2.7711085079654367
15693,5.00001,7.260292632322496
10027,1.257,0.6386404806815804
13220,1.931,2.3743183934907677
6735,5.00001,5.359252307153575
6097,1.996,2.26684394246233
4680,5.00001,2.4447234696813993
9936,1.634,2.155249155718373
7359,1.375,1.1705855693161737
16547,1.215,1.8180181845803318
8670,3.812,2.6784698437825654
18869,1.119,2.092231070037684
19717,0.58,0.4965571212176698
9222,0.638,1.3052701403750788
5472,3.632,2.729963503952007
18554,2.064,2.2281239384264637
10434,3.708,2.096381771375796
3310,0.818,0.8211114861967062
18151,2.715,2.4226981090053243
900,1.97,2.6950372346838165
2279,0.734,1.0185146425379727
4058,3.017,2.0460182802056934
9059,1.196,1.9458281667703687
17812,2.581,2.8295229574367227
5887,0.175,1.9082908744426845
15321,1.457,2.0411983408955763
259,1.02,1.8224964418183802
11504,4.0,2.8209785783274057
20019,0.992,1.4042076632399514
1647,4.854,3.6681701044236945
11020,4.771,4.224088417697182
2910,0.669,1.1303986040188931
10154,3.754,4.017066985143835
230,1.696,2.6590828468399863
20362,2.476,2.7877066574980987
11199,1.647,1.7661500479043823
3784,3.094,2.1502091499899834
14538,1.853,2.427797711843546
5572,2.302,2.819763796317993
7324,1.561,1.7231612677558346
11478,3.025,3.144505898712481
13908,0.978,0.8014263118080365
17927,2.513,2.4229168384035518
16769,2.813,2.46447255187595
14800,1.531,1.494374745504679
15829,3.556,2.853884751974171
9572,1.013,1.4303581471710558
7702,2.66,2.3851377335448376
19646,1.607,1.7033816440159697
5460,3.058,1.9813150386830714
12280,1.475,1.2399103753398464
11149,1.863,2.048267037826271
17116,1.626,1.9694339252900122
6388,4.847,3.3695122143899923
14409,1.75,2.0779110466025585
12128,1.272,1.5580909651533048
10168,3.651,2.6537167110532636
11747,2.365,1.3041520057928366
17616,2.14,2.4941246351341064
17570,2.258,2.959554359459439
2626,1.289,1.7397730071784352
14694,0.735,2.2276426959038034
9757,1.147,2.3311020859413034
17553,1.75,2.0521468879143114
3585,3.181,1.9357364208068688
16057,3.312,2.492306150999859
20228,1.925,2.1141853941920985
15533,1.595,1.2322362926431438
7796,1.627,2.3083532387991212
12637,0.673,1.3358714635255282
12932,2.129,1.610655746571652
15056,1.406,1.749825839183984
13337,1.865,1.8271844269328312
9362,3.932,3.6061377923620412
16262,0.553,1.138799138500275
5345,4.098,2.8047202807336618
6482,1.918,1.9301397391992907
16447,0.995,1.5844497872064451
10221,1.75,1.3671759936215082
12044,1.58,1.7853237507225614
4936,1.069,1.650278124120966
7704,2.772,2.265710036617442
5671,3.267,2.3709904154097146
2066,0.96,0.9594059557066146
3472,4.318,4.243048341030381
19189,1.722,1.9559219990221877
13060,1.125,1.1837981656860563
13980,2.25,2.2060378902812445
18456,2.595,2.7521239163248197
16097,2.915,2.744930760580907
3226,0.504,0.7099986140302192
17488,1.5,2.679073393016054
8157,2.246,2.515089892887616
19004,1.306,1.8547093465730526
19990,0.697,1.2909964808106977
18634,3.53,3.0342624626036994
18126,2.312,2.9460023553537695
6224,2.051,2.070498574784139
18319,3.981,3.1166298162412005
6105,1.413,2.106168094135562
16306,1.733,1.9394357455152047
1957,1.279,0.8957037445005867
487,2.895,2.0956259289496373
16384,0.959,1.3016847479183724
20569,1.334,1.7121644019702131
8091,1.468,2.1951545229225857
5848,1.813,1.8219750887908432
12300,0.546,0.7117115997595107
20028,0.555,0.8292496493541961
11044,1.5,2.0783529068542137
12696,1.028,0.8081557537636641
6023,0.933,1.1589999520587853
13660,1.231,1.8565391272759229
13213,2.318,1.3249582893994116
10928,1.595,1.9513914905438625
2783,1.083,-0.13653707171387452
20045,0.431,0.7411023876362535
19869,1.056,1.1364799870125282
6309,1.683,1.7708942455384644
17413,0.283,2.2692808971798897
10511,2.829,2.8096146297819047
20253,2.343,2.612505271199147
19052,2.125,1.4756609651311337
4336,2.056,1.8153907413797228
19666,1.5,2.006483826848175
1020,1.93,2.191502358882069
9188,0.14999,2.584992811613951
6484,1.7,1.5802041319226134
14540,1.683,2.282292406158902
3274,0.935,1.710710322175082
20491,1.918,1.97377182743395
11145,1.815,2.388378041965929
3882,1.954,2.6675134385626293
15105,1.219,1.7799058241417711
15418,1.426,1.9801228231056598
4877,1.583,2.0599274193269466
7427,1.653,1.6578508634834819
4525,1.55,1.8120867861496492
16365,0.921,1.365707567207167
2736,0.681,0.7671734983691039
9282,2.763,2.5780778975127063
134,3.352,3.9325870614762906
15168,1.211,1.2101502664005324
16403,1.771,1.3921663237947755
5597,1.875,1.5913659128079232
12585,1.92,2.0979014543936643
5701,3.012,2.8095202267472033
13348,1.591,1.7751757199963052
16912,5.00001,5.96750916485869
16976,2.737,2.5802666596713166
18399,2.339,2.775272028251493
15624,5.00001,2.2487004385166856
8132,2.228,2.7807787768152465
13789,1.402,1.3564209857349496
10906,1.598,1.691890042362445
4972,1.188,1.6535178486029025
8941,5.00001,2.494829619445966
12700,1.055,1.4726770838471026
4205,2.178,1.9680986938250271
4590,1.875,1.6486836898732733
1579,2.873,3.3753868383601926
2968,1.31,1.9504754476977055
12554,0.558,0.5091128553961042
6290,1.619,2.3642592762747014
485,2.536,1.585924970127138
7786,1.55,1.9134159111530735
967,3.115,3.0695407702321305
11838,0.878,0.04866158807956822
9469,1.058,1.8699240209249197
10110,1.37,1.7298193094576604
6544,1.563,1.728155991602243
7306,1.547,2.0675021641085323
1947,1.674,1.142322324577897
16131,4.578,2.8275866612655065
8645,5.00001,2.922933793953945
2225,1.883,2.9897230441955287
4328,4.429,2.2882197731015808
3533,5.00001,4.854744645950895
8870,5.00001,3.4314125371898356
18515,1.875,1.8724727344030399
19815,0.574,0.7455558284956894
18349,3.875,2.712539368773932
10510,2.72,3.061780580932421
14165,1.676,1.7038519737045092
6921,4.037,2.7729478669997505
4448,1.917,1.5202179289013458
10418,5.00001,2.155623179698523
6173,1.871,2.274398495888569
19053,0.964,1.70419028041848
9444,0.924,0.710377177644709
20266,2.139,2.3887812979298815
13522,1.55,2.3884155663032445
6114,1.33,1.799726071621322
4602,2.75,1.1421175874380012
6978,2.385,2.191323608594729
16415,1.583,1.6542953758169432
2549,0.705,1.191122423280376
11025,2.223,2.246284731426144
18159,4.119,3.290059756780245
3704,1.851,1.735558434709354
8188,5.00001,2.459111467826183
14875,1.398,1.6731859158879416
16694,1.781,2.344349212465154
19210,1.593,2.037180666535896
7285,1.25,1.6887634805286424
14585,1.971,2.8007643411635357
13551,0.64,0.870269705092916
7884,1.946,1.9475045171935648
9999,1.625,0.6290684882603443
2904,0.844,1.1910588693159383
20588,0.613,0.5666254598004983
16961,3.682,3.110633820534076
12143,1.221,1.5392414106134567
19663,0.861,0.8026625394526548
601,2.099,2.141804667704612
7047,1.708,2.018906809015398
16716,1.75,2.177510722015178
14298,1.266,1.4050471268069487
3728,2.822,2.2292911410605
20313,2.077,2.6107462183958106
19149,1.042,1.6706905907612963
20247,2.143,2.741251476282976
2167,0.803,1.233709674041613
16703,2.731,2.8523654231933975
17902,2.375,2.7252083930137445
19546,0.738,1.0685383381926101
18412,1.844,1.9982887322549203
4322,3.42,2.3297444727583567
14999,1.297,1.7147114422915521
18407,2.24,3.0107105982064084
20526,1.569,1.9433656626468476
17318,3.949,3.1195891074960542
15510,1.577,2.30975094201613
2624,1.199,1.745428312970482
8602,3.169,2.6701775782246315
8195,2.125,2.611413792536709
2545,0.683,1.0000804151678793
15032,1.651,2.1089213252420365
5168,0.936,1.2844127681887514
16227,0.888,1.5532010654232238
741,1.847,2.362382360045423
411,3.271,3.0877243842162088
13189,1.343,1.3566192226095453
17237,5.00001,2.5473407134651183
16334,1.621,2.0898304163426715
18065,5.00001,5.376587597399052
18654,2.292,1.9489969099147686
2497,1.125,1.4474930584374164
8709,3.542,2.6903218999770075
17057,3.621,2.9356082227739506
16423,1.625,1.3137410395632187
4902,1.005,1.5456299961445907
2760,0.677,0.5092866472398612
2075,0.571,0.8778080572742226
12005,1.648,2.461229074038563
4193,2.042,2.0368712393357242
18250,3.424,2.8882476427250268
7344,1.815,1.5516183212721657
4059,3.045,1.957646192001917
17875,2.353,3.011253588632023
3105,1.053,1.8924300388686746
14362,2.914,2.3118712067808858
17124,1.596,2.4692732587677355
14250,1.118,1.3280802207968705
16318,1.196,1.3713179050366975
16705,3.297,2.6678996581665118
286,1.367,2.2938230796275505
1323,1.014,1.4563972711844428
19473,1.186,1.0716669688839957
18880,1.333,1.2442209978694194
19844,0.525,0.6738646022786838
18400,2.346,2.9854151003907035
72,0.75,1.7563628769683604
6325,1.763,2.189876397601793
410,3.468,2.732458520711525
9147,2.518,2.5670832700465454
2078,0.542,1.171969460695756
2012,0.675,1.7778580735729577
13191,1.425,2.128208782768162
16368,1.016,1.3884202765906721
8144,2.273,3.018786212402567
16150,3.372,2.5008837622901368
9289,1.188,1.9088733864039398
2522,0.675,0.785421370722375
10090,2.02,2.3068458251139603
14240,0.942,1.1376898594985718
12830,0.962,0.8807371129319321
16033,2.25,2.561016994256825
6076,2.587,1.8385825544760905
12315,1.031,1.1706126158668937
4504,1.172,1.5084635959977462
12123,1.648,1.0287013311765776
15003,1.44,2.0194143446145105
6692,5.00001,3.4668444008913113
10049,1.554,0.7507136654154323
12029,1.147,1.3787070162006358
7177,1.231,2.1217751480791947
17381,2.268,2.4799196646439086
10008,1.804,1.0850728890336043
6613,3.109,3.2882230462666584
7000,1.488,2.0728365258063306
2298,0.847,1.3106091729247709
3168,0.637,1.105978483385023
6369,2.62,2.1945101444784925
8590,4.381,3.767881956476039
7738,2.265,2.260600136878871
12246,0.876,0.9072109903507268
8603,3.455,3.026566010254676
9091,1.401,1.4057431626169148
5385,3.667,2.105501737901882
14085,2.708,2.460330071663229
6100,1.688,2.348638627814232
17223,2.938,3.0962651298035553
18445,2.518,3.192913859620731
1071,0.851,0.7427262394671601
19311,2.675,3.0143912976119935
3429,1.409,2.1775868668662
7712,2.855,1.8366619559607287
19352,1.513,1.9565507589146307
15658,2.25,2.1304929902059797
2830,0.446,0.9199144666406411
4265,4.5,1.5701282434956312
16460,2.293,3.038066622927694
2045,2.25,0.5375388392126581
4771,1.38,1.8793531882577952
19883,0.969,1.0599804188438
20161,1.612,2.0783001302977695
10052,1.443,0.931853820677766
8922,4.5,1.5533564242209223
205,1.225,1.781978988975382
5925,2.487,2.34431030926325
9895,1.342,2.038805737477169
10480,3.481,3.4121148251039557
3351,0.783,0.23225452612170017
13464,1.078,1.0225396575751518
7181,1.469,1.8832825680335006
16617,1.883,2.240465710887449
15314,1.625,1.1817713080934809
2677,0.586,0.4732269052770022
17550,1.837,2.0101427223319988
16174,1.804,1.870201560163153
14080,1.75,1.9350669000168281
15180,1.372,2.6325807386089295
1731,1.1,3.4369307460840446
14931,2.334,2.625225511494442
10022,1.283,0.6404045071092384
4556,3.5,1.5019237204685183
697,1.552,1.987180448627477
1005,2.567,2.7205608277735394
12521,0.859,1.171040102904314
12291,0.732,0.7257988558719077
14426,2.583,1.9047604646046992
2771,0.628,0.5157267012368933
11513,4.85,2.7655213795352793
4880,1.24,1.9090389788095123
15110,1.585,2.2165957175032887
5140,0.973,1.4152377560628935
7765,1.867,2.585480976752528
18004,3.441,3.461131988036186
14535,1.667,2.1583234906426085
1029,1.089,0.6631182837125777
10734,4.829,2.5958998840028684
9109,2.044,2.5040661921023215
8545,2.307,2.311891209005971
16276,0.53,0.8674918818011719
15296,1.785,1.769307779361604
9857,5.00001,3.5543180134236323
9418,5.00001,5.8711726524107135
19876,0.849,1.1865527233882318
5438,5.00001,2.6671650035617844
17804,2.468,3.1119242273860763
8214,1.563,1.721400235231954
4828,2.346,1.8484457458136134
19799,0.488,0.7627208363346227
8336,1.458,1.9815658885133516
17496,2.715,2.8942261748363194
8858,5.00001,2.3219179303665385
13955,0.875,2.322238564826435
2101,0.691,0.7693950631102098
13195,1.393,1.678570747413481
101,2.734,2.190218390607477
14959,2.297,2.300404889188002
19763,0.682,0.6669524553592154
19465,1.143,1.361617818818054
2743,1.599,2.170382174757428
13600,1.166,1.5315082853034099
17779,2.099,2.5208207348806724
18695,0.689,0.4632376079668177
9068,1.014,1.7084893320346666
7077,2.14,2.3165895964747776
17718,3.553,3.4198328317726876
7530,0.903,2.0381850520827314
3617,1.593,2.1365043177695
2730,0.639,0.9177502621636577
396,2.182,2.2540673656450707
1664,2.536,2.8004681147579262
5201,0.813,0.9024564693469728
14656,1.886,2.514998516923413
9687,1.654,2.973964213168017
1476,1.063,1.7187550401589462
8517,2.101,2.6673776585067017
3415,1.476,1.9242942301954642
17487,1.125,2.239815213554756
635,1.75,2.1806889299579737
817,1.566,2.288655652418278
7486,1.173,2.037567488992792
4672,2.292,1.7156746992254526
11316,3.5,1.9037971166566905
50,1.719,1.2977313198572986
20141,1.993,2.2895617460017306
12591,2.516,2.655530949587842
8827,3.0,1.994454223645505
4596,1.589,1.5558376570942798
707,2.168,2.675737811064998
1686,1.98,2.6332824976019396
15846,3.561,3.0490423133784574
11659,1.923,2.226043423956156
8955,3.145,2.3706728909409804
2777,0.5,0.6910352322952349
14570,1.625,2.1279985926261773
724,1.671,2.0672115731123952
16349,1.388,1.556068032270872
6932,1.476,1.9840095081188096
836,2.385,2.392442230429488
19530,1.107,1.560830874540784
20370,3.338,3.2766843785287207
433,1.921,2.1582555339359217
9140,2.94,2.147297070089941
7361,1.545,1.573318269979545
3609,1.519,2.1692654230691986
17106,5.00001,4.820696994913327
16790,3.229,2.937508594636448
20298,1.656,2.082854064266762
13166,2.212,2.098153044931763
7924,1.704,2.1928602528760806
11764,1.987,1.9822946926463985
8409,1.625,1.6620530067784571
16951,4.112,3.6054830959795865
17745,3.355,2.9360867539542284
13342,1.491,1.5846291662966152
8925,3.815,2.5678770257179977
6842,1.839,1.0140582404744336
1158,0.912,1.4705470792617348
128,4.115,3.731834357426294
8020,2.203,2.5950420031219323
3502,1.581,2.169003324384576
11858,0.696,-0.033570184782270474
10329,2.705,2.879354690700062
7695,2.616,2.390389334339069
123,3.895,2.9527638392299167
1247,0.75,1.0351579704660452
820,1.776,2.57215899728309
10010,1.704,0.5946152282463188
7431,1.542,2.176073402938698
7167,1.319,1.7550390818342905
19764,0.444,0.33619363758824505
7217,1.45,1.8458569168073566
10830,2.241,2.839958521380048
10083,1.875,1.1500639844649854
5787,1.929,1.6676443590079444
11973,0.886,0.8425272577542273
7755,1.839,2.1550340151925056
20467,2.25,3.0245578122152423
13963,1.828,1.577536437081811
19453,1.376,1.8683372992039082
18513,2.653,2.8041552843998474
2948,0.366,0.650172145448586
13093,1.255,1.6882620717052035
15068,1.386,2.071363584484807
9801,4.871,2.648853032029187
17686,1.786,1.8753215036081983
13663,1.345,2.0222671429864363
10127,3.067,3.3487581986698203
7599,1.158,2.194891940533026
5160,0.914,1.3039989374054386
15570,2.109,2.3013836184818715
963,2.592,2.966534195030441
15542,3.473,3.8283475571965155
3014,1.684,2.367047219303501
1959,1.509,0.991206672079386
13871,1.135,1.244311173349935
20369,3.026,2.9074820047993626
20271,4.233,2.618573061128693
8570,4.922,3.723712065530222
8114,1.906,2.1381669211189305
10865,2.45,2.0031897085679518
16245,0.557,1.198830885949178
3077,0.84,1.877555351683604
10249,2.75,2.8547755163145396
13039,1.896,1.5758566298134653
17944,2.759,1.846239078298943
15225,3.198,3.3518199054328903
930,2.917,2.394155189429128
3156,0.679,0.9219925043965063
3633,1.89,2.4139431443254082
18877,0.9,1.6006360750422814
15904,3.35,2.5706088380294787
4201,1.767,1.6916860029104512
9238,0.985,1.5059782268617852
5570,2.006,2.2153938358332326
2152,0.602,0.9976869082355648
12551,1.919,2.119566942653613
11146,1.911,2.1732700928636817
927,3.373,3.204106456368706
8833,2.25,2.136799587249506
4610,2.906,1.7878428068503638
12231,1.215,1.1215501352927504
17005,2.932,3.006253746918965
12058,1.07,1.3608203953110873
8952,2.664,2.475493850254992
16412,0.769,1.390403824000181
13769,2.203,1.4439311397944508
14108,1.011,1.502515384660505
9387,4.746,2.771993519011396
13906,0.653,0.523523483223137
15527,1.137,1.3968371574070986
9705,2.142,2.26484495112323
7117,2.167,2.779069611356526
11635,1.984,2.3456379416385715
6434,2.122,1.6437047943982463
15765,2.227,2.4944507842307786
13150,2.659,2.71284499038709
19801,0.375,1.002588595468687
15873,2.65,2.5273120111922722
11800,1.087,1.2452888896113024
2943,0.467,0.9302533809736957
10529,1.875,2.27197569616483
19714,0.616,0.440802789542289
8722,3.43,3.108351726144285
6186,1.66,1.9757410157674968
5354,5.00001,2.2733346850743956
10172,1.375,2.3452810315582653
10036,0.906,0.36545786065865826
2805,0.77,1.3971661887794298
3433,1.481,2.163437508478097
16225,0.916,1.7124915538945586
12200,1.509,1.4557451487425013
8486,1.551,2.0247298210524747
13631,0.892,1.2367380609176664
6653,2.154,1.6372748074920267
19757,0.551,0.40310873539735326
11176,1.974,1.9978595951540328
14048,1.544,1.8144410060329506
1837,1.417,1.8619715852903553
16355,0.984,1.1949568401884463
13967,1.526,2.0446873063383464
4982,1.096,1.5815238401286322
19075,1.713,1.5525163273327607
12412,1.041,0.9306410778183718
3616,1.539,2.2897245381540117
8679,2.7,2.044162158973542
7907,2.865,3.029298684056691
18478,3.35,2.4806932269597155
8369,1.377,1.891437495868864
4140,2.32,2.082751151339643
16151,3.938,2.774101272669874
12628,0.703,0.7659850015580858
7300,1.417,1.6715692407582026
7305,1.563,1.987735976427956
8317,4.5,2.5467535690972554
15532,1.998,1.6927653519949502
20553,0.953,1.266684372923585
9560,0.869,1.3846002181111956
6888,1.875,1.6885761402294506
16664,2.218,2.89588653071349
12419,0.588,0.6624605352766224
8054,1.344,0.9670049298319086
584,2.386,2.877480014297909
11318,1.609,1.958109670221539
12919,1.364,1.981849583090721
7834,1.44,1.9516068584655883
14727,1.593,2.2395152614561127
6969,1.553,1.8626746204379998
1765,1.426,2.6081612879850837
16440,1.207,1.3269192266475969
6126,1.262,1.7637662513634282
7947,2.134,2.594780391550195
13052,1.169,1.6074379399774372
3498,1.858,2.071359786830577
1557,3.56,3.509371317399811
16325,1.5,1.2971659480317044
19781,0.889,1.012331022112818
17254,2.591,2.1276744034137707
8187,5.00001,3.6608915736517886
13468,1.276,1.3452796903490665
16248,0.699,1.2549102201878028
10993,1.37,2.2955529882460866
16115,2.737,2.703921606690045
13785,0.92,1.229862888113864
7936,1.183,1.804275343708447
20376,4.108,4.864859541350462
13872,1.005,1.1542159453293976
15755,4.929,2.5233868295325763
13463,1.185,1.5232909815481932
11941,1.135,1.7350408412478018
2157,0.899,1.6343823431728737
8573,5.00001,3.891947335372251
18357,5.00001,4.645564124591154
18611,1.463,3.067062660466256
14214,1.135,1.6230555742998263
8980,2.75,2.415040687830505
14249,1.025,1.4772560157151133
15128,1.471,2.13043112635372
11099,2.25,2.2377442313352205
11793,1.394,1.3368585809651066
20283,1.758,2.326909923017432
2814,0.57,1.6033085696791787
11685,2.696,1.9982954281811445
1697,2.729,2.7926798225468517
2740,0.762,1.1363265387319572
10376,4.841,4.0867223616435595
7231,1.806,1.785002935397948
11223,2.38,2.2456833102651714
14284,1.375,1.3401048676510712
11770,1.863,1.4249711326170384
14581,1.929,2.578241426754481
1066,0.845,0.5184529506755382
14742,1.076,1.9319334942238697
19880,0.555,0.26760031987520705
18009,2.653,2.2966090826465617
14368,3.883,3.082918409898113
14817,4.827,3.2219750747284124
735,1.981,2.9889643354809294
2439,0.927,0.8320076743298941
17284,3.462,3.340476959443329
2498,0.388,1.1880752819534521
12555,0.567,0.7561182865689631
18908,1.237,2.269540492194963
12532,0.938,1.1827852858357701
14757,0.932,1.2975781850816261
2782,0.44,0.0672440740315281
2136,0.692,1.4892665198109682
20249,3.018,2.9812940175986284
5371,2.542,1.8618861320844857
1698,2.098,2.6385992705290064
6352,1.845,2.0633069642010824
12858,0.734,1.0121183573799826
8748,3.39,3.323667301846804
2039,0.931,1.4451622383928608
13359,2.023,2.295821479414556
2360,1.333,1.2507771408911026
14953,2.707,2.688155539076682
9826,2.402,3.0347674127736255
13388,1.393,1.2772483643960797
12561,0.57,0.9648218027205431
20087,1.707,0.9678467366513388
4973,1.192,1.6975379615512836
8394,1.773,2.3503596840252854
5557,2.896,2.7832976286475386
12692,2.976,2.226225944876724
19502,1.099,1.5127822227230538
19436,1.475,1.4694683972213696
18721,0.787,0.3553107336774559
7660,1.603,2.470318997167361
19514,0.777,1.4756301092726574
18266,4.735,3.9860432510122266
6919,5.00001,4.640919619597959
1219,1.331,1.2739166923687577
19825,0.935,1.079812965586548
18202,2.801,2.707053621206491
16605,2.567,2.3148324033474026
11398,2.88,2.8296755717544144
15530,1.611,1.5497582881362106
13346,1.37,2.0987014363483993
3302,0.62,0.952906867099415
18308,4.438,3.765988116524241
